consumerid,choice,value_total,treattype,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
11913,1,20,3,.347713,.3611072,.3616661,0,0,0,1,0,0,1,0,0,0,29.56701
11914,1,10,3,.2820723,.292938,.2904271,0,0,0,0,0,0,1,0,1,0,29.56701
11915,1,20,3,.2285522,.2373563,.2310644,0,0,0,0,1,0,1,0,0,0,29.56701
11916,3,10,3,.2727931,.2833013,.2818508,0,0,0,1,1,0,0,1,0,0,29.56701
11917,1,20,4,.2156505,.2239576,.2180121,0,0,0,0,0,0,0,1,0,0,29.56701
11918,1,20,4,.2915467,.3027774,.296457,0,0,0,0,1,0,0,1,0,1,29.56701
11919,2,15,4,.2262772,.2349935,.225765,0,0,0,1,1,0,0,1,0,0,29.56701
11920,2,10,4,.2366797,.2457968,.2449093,0,0,0,1,1,0,1,0,0,0,29.56701
11921,1,20,4,.2563482,.266223,.2601067,0,0,0,0,1,0,1,0,0,1,29.56701
11922,3,60,4,.2763512,.2869964,.282499,0,0,0,1,0,0,0,1,0,0,29.56701
11923,1,30,4,.221219,.2297405,.2264087,0,0,0,1,1,0,1,0,0,0,29.56701
11924,3,10,4,.3232523,.3357042,.342706,0,0,0,0,0,0,0,1,1,0,29.56701
11925,3,10,4,.2394541,.2486781,.251551,0,0,0,1,0,0,0,1,0,0,29.56701
11926,1,20,4,.2866789,.2977221,.3004264,0,0,0,0,1,0,1,0,1,0,29.56701
11927,3,20,4,.2603619,.2703913,.2643964,0,0,0,1,1,0,1,0,0,0,29.56701
11928,1,20,4,.242952,.2523107,.255439,0,0,0,0,1,0,1,0,0,0,29.56701
11929,1,20,4,.2388207,.2480203,.2434371,0,0,0,0,1,0,0,1,1,0,29.56701
11930,3,20,4,.3106387,.3226048,.3182241,0,0,0,0,0,0,0,1,1,0,29.56701
11931,1,20,4,.2285522,.2373563,.2310644,0,0,0,0,1,0,1,0,0,0,29.56701
11932,2,20,4,.2648943,.2750983,.2710624,0,0,0,0,0,0,0,1,0,0,29.56701
11933,1,80,4,.2366797,.2457968,.2449093,0,0,0,1,0,0,0,1,0,0,29.56701
11934,1,20,4,.2183152,.2267249,.2233489,0,0,0,0,1,0,1,0,0,0,29.56701
11935,1,92.21,0,.247805,.2569863,.2429696,0,0,0,0,1,0,0,1,1,0,31.34501
11936,3,25,0,.2361585,.2449084,.2295481,0,0,0,0,1,0,0,1,0,1,31.34501
11937,3,76.14,0,.3867818,.4011123,.3885316,0,0,0,0,0,0,0,1,1,1,31.34501
11938,3,50,0,.2361585,.2449084,.2295481,0,0,0,0,0,1,1,0,0,1,31.34501
11939,1,103.21,0,.2513587,.2606718,.2520294,0,0,0,1,0,0,1,0,1,0,31.34501
11940,3,50,0,.2673943,.2773015,.275551,0,0,0,0,0,1,0,1,1,1,31.34501
11941,1,50,0,.2624669,.2721915,.2564976,0,0,0,1,0,1,0,1,0,1,31.34501
11942,3,50,0,.2418213,.250781,.2362701,0,0,0,0,1,0,0,1,0,0,31.34501
11943,3,93.34,0,.2343932,.2430777,.2282531,0,0,0,0,0,0,0,1,0,1,31.34501
11944,1,70,0,.2583633,.2679359,.2587476,0,0,0,1,0,0,1,0,0,1,31.34501
11945,1,50,0,.2445627,.253624,.2448371,0,0,0,0,1,0,0,1,1,1,31.34501
11946,1,37,0,.2427904,.251786,.2360959,0,0,0,0,0,0,0,1,0,1,31.34501
11947,3,104.37,0,.2330906,.2417268,.229931,0,0,0,0,1,0,0,1,0,1,31.34501
11948,1,104.3,0,.2519023,.2612354,.259829,0,0,0,0,0,1,1,0,0,1,31.34501
11949,3,105,0,.2626131,.2723432,.2567122,0,0,0,0,0,0,0,1,0,0,31.34501
11950,3,97.36,0,.2301698,.2386978,.2242881,0,0,0,0,1,0,1,0,0,1,31.34501
11951,3,25,0,.3023706,.3135737,.3010992,0,0,0,0,1,0,1,0,1,1,31.34501
11952,1,62,0,.2762081,.2864418,.270483,0,0,0,1,0,0,0,1,1,1,31.34501
11953,3,45,3,.2665881,.2764654,.2607085,0,0,0,0,1,0,1,0,0,1,31.34501
11954,3,96,3,.2673943,.2773015,.275551,0,0,0,0,0,0,0,1,1,1,31.34501
11955,3,104.21,3,.2876169,.2982734,.285469,0,0,0,0,1,0,0,1,0,0,31.34501
11956,3,50,3,.2674783,.2773886,.2783819,0,0,0,1,0,0,0,1,1,1,31.34501
11957,2,50,3,.2681744,.2781105,.2663229,0,0,0,0,0,1,0,1,1,0,31.34501
11958,1,83.15,3,.3077523,.3191547,.3066774,0,0,0,0,0,0,0,1,1,1,31.34501
11959,1,73.99,3,.2665881,.2764654,.2607085,0,0,0,0,0,0,0,1,0,1,31.34501
11960,1,70,3,.2489484,.2581721,.2519647,0,0,0,0,0,1,0,1,0,1,31.34501
11961,3,100,3,.2462481,.2553718,.2395119,0,0,0,0,1,0,0,1,0,1,31.34501
11962,1,50,3,.2427904,.251786,.2360959,0,0,0,1,0,1,0,1,0,1,31.34501
11963,3,50,3,.272834,.2829428,.2713123,0,0,0,0,0,1,0,1,1,1,31.34501
11964,3,50,3,.2655962,.2754367,.2695321,0,0,0,0,0,0,0,0,0,1,31.34501
11965,3,53.29,3,.2343932,.2430777,.2282531,0,0,0,0,0,0,1,0,0,0,31.34501
11966,3,73.24,3,.2665881,.2764654,.2607085,0,0,0,1,0,0,0,1,0,1,31.34501
11967,3,73.14,3,.2601063,.2697435,.2580206,0,0,0,0,0,1,0,1,1,1,31.34501
11968,3,107.73,3,.296998,.308002,.2928601,0,0,0,1,0,0,0,1,0,0,31.34501
11969,3,50,3,.2330906,.2417268,.229931,0,0,0,0,1,0,0,1,0,1,31.34501
11970,1,15,3,.2489484,.2581721,.2519647,0,0,0,0,0,0,1,0,0,0,31.34501
11971,3,36,4,.2462481,.2553718,.2395119,0,0,0,0,1,0,1,0,0,0,31.34501
11972,3,76.01,4,.2655962,.2754367,.2695321,0,0,0,0,0,0,1,0,0,0,31.34501
11973,1,73.01,4,.2706852,.2807143,.2648312,0,0,0,1,0,1,1,0,0,1,31.34501
11974,3,50,4,.2384937,.2473301,.2292683,0,0,0,1,1,0,0,1,0,0,31.34501
11975,1,50,4,.2343932,.2430777,.2282531,0,0,0,0,1,0,0,1,0,0,31.34501
11976,1,50,4,.2514599,.2607767,.2434897,0,0,0,0,0,0,0,1,1,1,31.34501
11977,1,20,4,.2269713,.2353808,.2237162,0,0,0,1,0,0,1,0,0,0,31.34501
11978,1,30,4,.2817245,.2921627,.2805072,0,0,0,1,1,0,0,1,0,0,31.34501
11979,3,72.92,4,.3495594,.3625109,.3483941,0,0,0,1,1,0,0,1,1,0,31.34501
11980,3,76.84,4,.2756673,.285881,.2692333,0,0,0,0,0,1,0,1,1,1,31.34501
11981,2,121.01,4,.3566376,.3698514,.3557958,0,0,0,1,0,0,0,1,1,1,31.34501
11982,3,27,4,.2756673,.285881,.2692333,0,0,0,0,0,0,0,1,1,0,31.34501
11983,3,25,4,.2447705,.2538395,.2519206,0,0,0,0,0,0,0,1,0,1,31.34501
11984,1,50,4,.2698372,.2798349,.271212,0,0,0,0,0,0,0,1,1,1,31.34501
11985,3,102.92,4,.2867458,.29737,.2898261,0,0,0,1,0,0,0,1,1,0,31.34501
11986,3,50,4,.2361585,.2449084,.2295481,0,0,0,0,0,0,0,1,0,0,31.34501
11987,2,73.15,4,.2496162,.2588647,.2490021,0,0,0,0,1,0,1,0,0,1,31.34501
11988,3,20,4,.2299902,.2385116,.2267811,0,0,0,0,0,0,0,1,0,1,31.34501
11989,3,92.17,0,.2722912,.2823835,.2705202,0,0,0,0,0,0,0,1,1,0,27.29875
11990,3,70,0,.2662165,.2760836,.2669421,0,0,0,0,1,0,1,0,0,0,27.29875
11991,1,141,0,.2461505,.2552739,.2393726,0,0,0,0,1,0,0,1,0,1,27.29875
11992,1,50,0,.2798483,.2902208,.2712799,0,0,0,0,0,0,0,1,0,1,27.29875
11993,3,83.45,0,.2884689,.2991608,.2892415,0,0,0,1,0,0,0,1,0,1,27.29875
11994,3,50,0,.2728016,.2829128,.2497135,0,0,0,0,0,1,1,0,0,0,27.29875
11995,1,81.96,0,.2656602,.2755067,.2667346,0,0,0,1,0,0,1,0,1,1,27.29875
11996,3,63.47,0,.2748013,.2849867,.2689299,0,0,0,0,0,0,1,0,0,1,27.29875
11997,3,25,0,.341977,.3546522,.3325254,0,0,0,0,1,0,1,0,1,0,27.29875
11998,1,80,0,.3271578,.3392838,.326342,0,0,0,1,1,0,0,1,1,1,27.29875
11999,1,95.01,0,.2671948,.2770982,.2597544,0,0,0,0,0,0,1,0,0,0,27.29875
12000,3,20,0,.2871945,.2978392,.282799,0,0,0,0,0,1,1,0,0,0,27.29875
12001,1,50,0,.2705772,.2806059,.2645465,0,0,0,0,0,1,0,1,0,1,27.29875
12002,3,25,0,.2588901,.2684858,.2507238,0,0,0,1,0,0,0,1,0,1,27.29875
12003,2,89.17,0,.2865129,.2971323,.2825599,0,0,0,0,0,0,0,1,1,1,27.29875
12004,3,72.51,0,.2889765,.2996873,.2874621,0,0,0,0,1,0,0,1,1,0,27.29875
12005,3,60.04,0,.2375201,.2463236,.2313097,0,0,0,0,0,0,1,0,0,1,27.29875
12006,3,25,0,.3055719,.3168977,.3068487,0,0,0,0,0,0,0,1,0,1,27.29875
12007,3,35,3,.2591816,.268788,.2518461,0,0,0,1,0,0,0,1,0,1,27.29875
12008,1,50,3,.2800223,.2904012,.2735253,0,0,0,0,0,1,1,0,0,1,27.29875
12009,1,45,3,.2417255,.2506849,.2361327,0,0,0,0,0,0,0,1,0,1,27.29875
12010,1,73.25,3,.3013508,.3125202,.3055196,0,0,0,0,0,1,0,1,0,0,27.29875
12011,1,75.21,3,.2497066,.2589619,.2428868,0,0,0,0,1,0,1,0,0,1,27.29875
12012,1,72.25,3,.2426942,.2516896,.2359586,0,0,0,0,0,0,0,1,0,0,27.29875
12013,1,17.53,3,.2371321,.2459213,.2186192,0,0,0,1,1,0,0,1,0,0,27.29875
12014,3,37.26,3,.262592,.2723249,.2729818,0,0,0,1,0,1,0,1,0,1,27.29875
12015,3,55,3,.2828707,.2933551,.2881417,0,0,0,0,0,0,1,0,0,1,27.29875
12016,1,37.96,3,.2739053,.2840575,.2784427,0,0,0,0,0,0,0,1,0,0,27.29875
12017,1,50,3,.2241121,.2324187,.2182436,0,0,0,1,1,0,0,1,0,0,27.29875
12018,3,15,3,.2461505,.2552739,.2393726,0,0,0,0,1,0,1,0,0,1,27.29875
12019,1,72.25,3,.2426942,.2516896,.2359586,0,0,0,1,1,0,1,0,0,0,27.29875
12020,3,72.24,3,.262592,.2723249,.2729818,0,0,0,0,0,0,1,0,0,1,27.29875
12021,3,15,3,.2582933,.2678668,.2577035,0,0,0,1,0,1,1,0,0,0,27.29875
12022,3,48.29,3,.2212435,.2294437,.2154021,0,0,0,1,0,0,1,0,0,0,27.29875
12023,3,64.02,3,.2671948,.2770982,.2597544,0,0,0,0,1,0,0,1,0,1,27.29875
12024,3,20,3,.2329982,.2416342,.2297973,0,0,0,0,0,0,0,1,0,1,27.29875
12025,3,15,4,.2453178,.2544104,.2480427,0,0,0,0,0,1,1,0,0,0,27.29875
12026,3,50,4,.236182,.244936,.2330341,0,0,0,0,0,0,0,1,0,1,27.29875
12027,1,20,4,.2753896,.2855967,.2669034,0,0,0,0,0,0,0,1,0,1,27.29875
12028,1,100,4,.2424387,.2514246,.2349732,0,0,0,1,0,0,1,0,0,0,27.29875
12029,1,95.56,4,.3271578,.3392838,.326342,0,0,0,1,0,0,0,1,1,1,27.29875
12030,2,73.22,4,.2351557,.2438717,.2260048,0,0,0,1,0,0,0,1,0,1,27.29875
12031,3,97.22,4,.2770982,.2873687,.2756727,0,0,0,1,0,0,0,1,0,0,27.29875
12032,1,72,4,.2450906,.2541748,.2395117,0,0,0,1,0,0,0,1,0,1,27.29875
12033,3,50,4,.236182,.244936,.2330341,0,0,0,0,0,0,0,1,0,0,27.29875
12034,3,10,4,.2739053,.2840575,.2784427,0,0,0,1,0,1,0,1,0,1,27.29875
12035,1,20,4,.2703809,.2804024,.2713199,0,0,0,1,0,0,0,1,0,1,27.29875
12036,3,76.24,4,.2212435,.2294437,.2154021,0,0,0,1,1,0,1,0,0,0,27.29875
12037,3,92.35,4,.232649,.241272,.2253705,0,0,0,1,0,0,0,1,0,1,27.29875
12038,1,56,4,.2544902,.2639228,.2537509,0,0,0,1,0,0,1,0,0,0,27.29875
12039,1,20,4,.3560667,.3692642,.3464523,0,0,0,0,0,0,1,0,0,1,27.29875
12040,2,50,4,.2588901,.2684858,.2507238,0,0,0,1,0,1,0,1,0,1,27.29875
12041,1,61.29,4,.2351557,.2438717,.2260048,0,0,0,0,0,0,1,0,0,1,27.29875
12042,3,40,4,.2318869,.2404817,.2265094,0,0,0,0,1,0,0,1,0,0,27.29875
12043,3,20,0,.2296324,.2296324,.2265078,0,0,0,0,0,0,0,1,1,0,31.54667
12044,1,55,0,.2261861,.2261861,.225978,0,0,0,0,0,0,0,1,1,0,31.54667
12045,3,20,0,.2376488,.2376488,.2402393,0,0,0,0,0,0,0,1,1,0,31.54667
12046,3,93.14,0,.2184911,.2184911,.2163991,0,0,0,0,1,0,0,1,0,1,31.54667
12047,3,114.01,0,.219876,.219876,.2182382,0,0,0,0,0,0,0,1,0,0,31.54667
12048,1,50,0,.2438128,.2438128,.2588971,0,0,0,1,0,0,1,0,0,1,31.54667
12049,3,42.35,0,.2441846,.2441846,.2428226,0,0,0,0,0,0,1,0,1,1,31.54667
12050,1,80,0,.2184911,.2184911,.2163991,0,0,0,1,0,0,0,1,0,0,31.54667
12051,3,70,0,.3480713,.3480713,.3561176,0,0,0,0,0,1,0,1,1,0,31.54667
12052,1,35,0,.226691,.226691,.2381522,0,0,0,0,1,0,1,0,0,1,31.54667
12053,1,10,0,.2435941,.2435941,.2427372,0,0,0,0,1,0,0,1,0,1,31.54667
12054,3,70,0,.217619,.217619,.2165588,0,0,0,1,0,0,0,1,0,0,31.54667
12055,1,62.01,0,.2167493,.2167493,.2209133,0,0,0,1,0,0,0,1,1,1,31.54667
12056,2,73.94,0,.2441846,.2441846,.2428226,0,0,0,1,1,0,0,1,1,0,31.54667
12057,1,50,0,.2126283,.2126283,.2137171,0,0,0,1,1,0,1,0,0,1,31.54667
12058,1,50,0,.2485642,.2485642,.2479174,0,0,0,0,0,0,0,1,1,1,31.54667
12059,1,90,0,.2417139,.2417139,.2446675,0,0,0,1,0,0,0,1,1,0,31.54667
12060,1,63,0,.2766019,.2766019,.2781561,0,0,0,0,1,0,1,0,0,1,31.54667
12061,3,70,3,.2109343,.2109343,.2092106,0,0,0,0,1,0,0,1,0,1,31.54667
12062,1,50,3,.2154657,.2154657,.2133562,0,0,0,0,0,1,0,1,0,1,31.54667
12063,3,30,3,.2126283,.2126283,.2137171,0,0,0,0,1,0,1,0,0,1,31.54667
12064,3,55,3,.2435941,.2435941,.2427372,0,0,0,0,1,0,0,1,0,0,31.54667
12065,3,20,3,.2154657,.2154657,.2133562,0,0,0,0,1,0,0,1,0,0,31.54667
12066,3,50,3,.2428309,.2428309,.2485856,0,0,0,1,0,1,0,1,1,1,31.54667
12067,2,50,3,.230675,.230675,.2381952,0,0,0,0,0,0,0,1,0,1,31.54667
12068,1,63.12,3,.2240327,.2240327,.230944,0,0,0,1,1,0,0,1,0,1,31.54667
12069,3,55,3,.256248,.256248,.2550689,0,0,0,0,0,0,1,0,0,1,31.54667
12070,3,79,3,.226691,.226691,.2381522,0,0,0,0,0,1,0,1,0,0,31.54667
12071,1,132.01,3,.2230771,.2230771,.232678,0,0,0,0,0,0,0,1,0,1,31.54667
12072,1,72,3,.2435941,.2435941,.2427372,0,0,0,1,1,0,1,0,0,1,31.54667
12073,1,10,3,.2769513,.2769513,.2810922,0,0,0,0,1,0,0,1,1,0,31.54667
12074,3,50,3,.2042552,.2042552,.2050522,0,0,0,1,0,0,0,1,0,0,31.54667
12075,1,96,3,.2520966,.2520966,.2508518,0,0,0,0,1,0,0,1,0,0,31.54667
12076,1,15,3,.234074,.234074,.2364947,0,0,0,1,0,0,0,1,1,0,31.54667
12077,1,95,3,.2483929,.2483929,.2640379,0,0,0,0,0,0,0,1,0,0,31.54667
12078,1,25,3,.2184911,.2184911,.2163991,0,0,0,0,0,0,1,0,0,0,31.54667
12079,3,107.21,4,.206972,.206972,.2078614,0,0,0,0,0,0,0,1,0,1,31.54667
12080,3,20,4,.2230038,.2230038,.2226994,0,0,0,1,0,0,0,1,1,0,31.54667
12081,3,50,4,.2721083,.2721083,.2759794,0,0,0,0,1,0,0,1,1,0,31.54667
12082,3,72.01,4,.2667324,.2667324,.2751711,0,0,0,1,0,0,0,1,1,0,31.54667
12083,1,76.26,4,.2766019,.2766019,.2781561,0,0,0,1,0,0,1,0,0,0,31.54667
12084,1,50,4,.3145743,.3145743,.3193286,0,0,0,0,1,0,0,1,1,1,31.54667
12085,1,70,4,.2485642,.2485642,.2479174,0,0,0,0,0,0,0,1,1,1,31.54667
12086,1,117,4,.2473962,.2473962,.2466374,0,0,0,0,0,0,0,1,0,1,31.54667
12087,1,50,4,.226691,.226691,.2381522,0,0,0,0,1,0,1,0,0,1,31.54667
12088,3,70,4,.2186025,.2186025,.2199123,0,0,0,0,0,0,0,1,0,1,31.54667
12089,1,50,4,.2769513,.2769513,.2810922,0,0,0,0,1,0,1,0,1,0,31.54667
12090,1,65.29,4,.2413346,.2413346,.2441044,0,0,0,0,1,0,0,1,1,0,31.54667
12091,1,107.29,4,.2184911,.2184911,.2163991,0,0,0,1,1,0,0,1,0,0,31.54667
12092,1,97,4,.2466091,.2466091,.2526776,0,0,0,1,1,0,0,1,1,1,31.54667
12093,3,50,4,.2401838,.2401838,.240953,0,0,0,0,1,0,0,1,0,1,31.54667
12094,1,73.15,4,.2206485,.2206485,.2196577,0,0,0,0,0,0,0,1,0,0,31.54667
12095,1,25,4,.2146244,.2146244,.2101411,0,0,0,0,1,0,1,0,0,1,31.54667
12096,3,26.93,4,.2537339,.2537339,.254786,0,0,0,0,0,0,0,1,1,1,31.54667
12097,3,115.01,0,.2625928,.2723221,.2566923,0,0,0,1,1,0,0,1,0,1,32.02027
12098,3,95.3,0,.2600862,.2697226,.2580006,0,0,0,0,0,0,0,1,1,1,32.02027
12099,3,72.26,0,.3077284,.31913,.3066536,0,0,0,0,0,1,0,1,1,1,32.02027
12100,3,90,0,.2674576,.2773671,.2783603,0,0,0,1,0,0,1,0,1,1,32.02027
12101,1,20,0,.2600862,.2697226,.2580006,0,0,0,0,0,1,0,1,1,1,32.02027
12102,2,55,0,.23941,.2482804,.2327579,0,0,0,0,0,0,0,1,0,0,32.02027
12103,2,50,0,.2847244,.2952737,.2782639,0,0,0,0,0,1,1,0,0,1,32.02027
12104,1,63.84,0,.2728129,.2829209,.2712913,0,0,0,0,0,0,0,1,1,0,32.02027
12105,1,50,0,.2418105,.2507697,.2324702,0,0,0,0,0,0,0,1,0,1,32.02027
12106,3,50,0,.2489291,.2581522,.2519452,0,0,0,0,0,0,0,1,0,0,32.02027
12107,3,73.27,0,.2525654,.2619231,.2558393,0,0,0,0,0,0,1,0,0,1,32.02027
12108,1,20,0,.2847244,.2952737,.2782639,0,0,0,0,1,0,1,0,0,0,32.02027
12109,1,72,0,.2489291,.2581522,.2519452,0,0,0,0,0,0,1,0,0,1,32.02027
12110,3,106.01,0,.23941,.2482804,.2327579,0,0,0,0,1,0,0,1,0,1,32.02027
12111,1,80,0,.23941,.2482804,.2327579,0,0,0,0,1,0,0,1,0,1,32.02027
12112,1,30,0,.2299725,.2384931,.2267635,0,0,0,0,0,0,0,1,0,1,32.02027
12113,3,20,0,.296975,.3079782,.2928374,0,0,0,0,1,0,0,1,0,1,32.02027
12114,3,60,0,.2673736,.27728,.2755297,0,0,0,0,0,0,0,1,1,1,32.02027
12115,3,90,3,.2681536,.278089,.2663023,0,0,0,0,1,0,1,0,1,0,32.02027
12116,2,72.01,3,.2418026,.2507616,.2362518,0,0,0,1,1,0,0,1,0,1,32.02027
12117,3,85,3,.2518828,.2612152,.2598089,0,0,0,0,0,0,0,1,0,0,32.02027
12118,3,10,3,.3495324,.3624828,.3483671,0,0,0,1,0,0,0,1,1,1,32.02027
12119,3,50,3,.2343751,.2430589,.2282354,0,0,0,1,1,0,0,1,0,1,32.02027
12120,3,50,3,.2447516,.2538198,.2519011,0,0,0,1,0,1,0,1,0,0,32.02027
12121,3,66,3,.2330725,.2417081,.2299132,0,0,0,1,0,0,1,0,0,0,32.02027
12122,1,112.01,3,.2761867,.2864197,.270462,0,0,0,1,1,0,0,1,1,1,32.02027
12123,3,96.01,3,.2706643,.2806926,.2648107,0,0,0,0,1,0,0,1,0,1,32.02027
12124,1,50,3,.3077284,.31913,.3066536,0,0,0,0,1,0,0,1,1,0,32.02027
12125,3,20,3,.3495324,.3624828,.3483671,0,0,0,1,0,0,0,1,1,1,32.02027
12126,1,35,3,.2418105,.2507697,.2324702,0,0,0,0,1,0,0,1,0,0,32.02027
12127,1,65,3,.3014469,.3126158,.3056737,0,0,0,1,0,0,1,0,0,1,32.02027
12128,1,50,3,.24863,.2578419,.2431115,0,0,0,1,1,0,1,0,0,1,32.02027
12129,3,65.01,3,.2698163,.2798132,.271191,0,0,0,0,0,1,0,1,1,0,32.02027
12130,1,62.02,3,.2352308,.2439462,.2261188,0,0,0,0,1,0,0,1,0,1,32.02027
12131,1,75.01,3,.2728129,.2829209,.2712913,0,0,0,0,1,0,0,1,1,1,32.02027
12132,3,15,3,.2427716,.2517665,.2360776,0,0,0,0,0,1,0,1,0,0,32.02027
12133,1,70,4,.24863,.2578419,.2431115,0,0,0,0,1,0,1,0,0,0,32.02027
12134,3,75,4,.2587055,.2682908,.2540064,0,0,0,0,1,0,0,1,1,0,32.02027
12135,1,65.22,4,.2710589,.2811018,.2671061,0,0,0,1,0,0,1,0,0,0,32.02027
12136,3,67.2,4,.2299725,.2384931,.2267635,0,0,0,1,0,1,0,1,0,1,32.02027
12137,3,30,4,.2665675,.276444,.2606883,0,0,0,0,0,0,1,0,0,1,32.02027
12138,3,25,4,.2867236,.297347,.2898037,0,0,0,0,1,0,0,1,1,1,32.02027
12139,3,50,4,.261558,.271249,.2651933,0,0,0,0,0,0,0,1,0,0,32.02027
12140,1,50,4,.2477858,.2569664,.2429508,0,0,0,0,1,0,1,0,1,1,32.02027
12141,3,25,4,.2665675,.276444,.2606883,0,0,0,1,0,0,1,0,0,1,32.02027
12142,3,87.01,4,.2332569,.2418993,.2273511,0,0,0,0,0,1,1,0,0,0,32.02027
12143,1,70,4,.2893713,.3000928,.2948714,0,0,0,0,0,1,0,1,0,1,32.02027
12144,1,30,4,.2943119,.3052163,.3055554,0,0,0,0,0,1,0,1,1,1,32.02027
12145,1,20,4,.3023472,.3135494,.3010759,0,0,0,0,0,1,0,1,1,1,32.02027
12146,1,50,4,.2299725,.2384931,.2267635,0,0,0,0,0,0,0,1,0,1,32.02027
12147,3,83,4,.2477379,.2569169,.2482307,0,0,0,0,0,0,0,1,1,1,32.02027
12148,1,45.01,4,.3354491,.3478777,.3261381,0,0,0,0,0,0,0,1,1,1,32.02027
12149,2,109.01,4,.2477858,.2569664,.2429508,0,0,0,0,0,0,1,0,1,1,32.02027
12150,3,90,4,.2829737,.2934581,.2806628,0,0,0,0,0,1,1,0,0,1,32.02027
12151,1,82.36,0,.2362512,,.2331457,0,0,0,0,0,0,1,0,0,1,30.78037
12152,3,55,0,.2462226,,.2394872,0,0,0,1,1,0,1,0,0,1,30.78037
12153,1,10,0,.2427654,,.2360715,0,0,0,1,0,0,0,1,0,0,30.78037
12154,3,72.27,0,.2358923,,.2285924,0,0,0,1,1,0,0,1,0,1,30.78037
12155,1,150,0,.2706565,,.2646732,0,0,0,0,1,0,0,1,0,0,30.78037
12156,3,62.35,0,.2445375,,.2448118,0,0,0,1,1,0,0,1,1,1,30.78037
12157,3,50,0,.2713134,,.2648971,0,0,0,0,0,1,0,1,1,1,30.78037
12158,1,50,0,.2674507,,.2783531,0,0,0,1,0,0,0,1,1,1,30.78037
12159,3,37.29,0,.2438938,,.2246614,0,0,0,1,1,0,1,0,0,1,30.78037
12160,3,50,0,.3014391,,.3056659,0,0,0,1,0,0,0,1,0,1,30.78037
12161,1,76.01,0,.3305831,,.3004433,0,0,0,1,0,1,0,1,1,1,30.78037
12162,3,15,0,.2671216,,.2607245,0,0,0,1,0,1,1,0,1,0,30.78037
12163,1,40,0,.2946346,,.2871031,0,0,0,0,1,0,0,1,1,1,30.78037
12164,1,72.36,0,.2391553,,.2317935,0,0,0,0,0,0,0,0,0,1,30.78037
12165,1,30,0,.2427654,,.2360715,0,0,0,0,1,0,1,0,0,1,30.78037
12166,1,142.02,0,.2447453,,.2518946,0,0,0,1,0,1,0,1,0,1,30.78037
12167,1,75,0,.2409001,,.2347019,0,0,0,1,0,0,0,1,0,0,30.78037
12168,3,15,0,.2427654,,.2360715,0,0,0,0,0,0,0,1,0,0,30.78037
12169,1,73.01,3,.2592575,,.2519666,0,0,0,0,1,0,1,0,0,1,30.78037
12170,3,96,3,.2713134,,.2648971,0,0,0,1,0,0,0,1,1,1,30.78037
12171,3,100,3,.2362512,,.2331457,0,0,0,1,0,0,0,1,0,1,30.78037
12172,3,78,3,.3354404,,.3261296,0,0,0,0,0,0,1,0,1,1,30.78037
12173,1,101.01,3,.2710519,,.2670993,0,0,0,0,0,0,0,1,0,0,30.78037
12174,1,25,3,.2749608,,.2689742,0,0,0,0,0,0,0,1,0,0,30.78037
12175,1,62.92,3,.2914614,,.2948998,0,0,0,0,0,0,1,0,1,1,30.78037
12176,1,127.78,3,.2443416,,.2394703,0,0,0,1,0,0,0,1,1,1,30.78037
12177,1,73.22,3,.2588764,,.2547659,0,0,0,0,1,0,0,1,1,0,30.78037
12178,3,50,3,.2518762,,.2598021,0,0,0,1,0,0,0,1,0,0,30.78037
12179,3,72.02,3,.2753689,,.2714801,0,0,0,0,0,0,1,0,0,1,30.78037
12180,1,50,3,.2893639,,.2948638,0,0,0,0,1,0,1,0,0,1,30.78037
12181,1,60,3,.2330665,,.2299073,0,0,0,1,0,0,1,0,0,0,30.78037
12182,3,92.95,3,.2443041,,.2380778,0,0,0,1,1,0,0,1,0,0,30.78037
12183,3,65.21,3,.2427654,,.2360715,0,0,0,1,0,1,0,1,0,1,30.78037
12184,1,60,3,.2943043,,.3055475,0,0,0,0,0,0,0,1,1,1,30.78037
12185,1,27.91,3,.262586,,.2566856,0,0,0,1,1,0,0,1,0,0,30.78037
12186,3,21.02,3,.3014391,,.3056659,0,0,0,0,0,0,0,1,0,1,30.78037
12187,1,73,4,.3023394,,.3010681,0,0,0,1,1,0,1,0,1,1,30.78037
12188,1,20,4,.2583366,,.2587208,0,0,0,1,1,0,1,0,0,0,30.78037
12189,1,20,4,.2417964,,.2362457,0,0,0,0,1,0,1,0,0,1,30.78037
12190,1,27.23,4,.3305831,,.3004433,0,0,0,0,0,0,1,0,1,1,30.78037
12191,1,50,4,.2624398,,.2564711,0,0,0,1,1,0,1,0,0,1,30.78037
12192,3,50,4,.262669,,.2731125,0,0,0,1,0,0,0,1,0,1,30.78037
12193,1,52,4,.2269479,,.2236931,0,0,0,0,0,0,1,0,0,1,30.78037
12194,1,105,4,.3867418,,.3884915,0,0,0,0,0,0,1,0,1,0,30.78037
12195,3,35,4,.2269759,,.2326905,0,0,0,1,0,0,1,0,0,0,30.78037
12196,1,107.84,4,.2451625,,.2396264,0,0,0,0,0,0,0,1,0,0,30.78037
